ZipCode,StartMonthJan,StartMonthFeb,StartMonthMar,StartMonthApr,StartMonthMay,StartMonthJun,StartMonthJul,StartMonthAug,StartMonthSept,StartMonthOct,StartMonthNov,StartMonthDec,StartYear2013,StartYear2014,StartYear2015,StartYear2016,StartYear2017,StartHour0,StartHour1,StartHour2,StartHour3,StartHour4,StartHour5,StartHour6,StartHour7,StartHour8,StartHour9,StartHour10,StartHour11,StartHour12,StartHour13,StartHour14,StartHour15,StartHour16,StartHour17,StartHour18,StartHour19,StartHour20,StartHour21,StartHour22,StartHour23,StartDayMon,StartDayTues,StartDayWed,StartDayThurs,StartDayFri,StartDaySat,StartDaySun,depressed_raw,suicidal_thoughts_raw,self_harm_raw,third_party_raw,abuse_physical_raw,abuse_sexual_raw,anxiety_raw,bereavement_raw,bully_raw,eating_raw,family_raw,friend_raw,gender_lgbtq_raw,isolated_raw,medical_raw,other_raw,relationship_raw,stress_raw,substance_abuse_raw,financial_raw,mental_raw,none_raw,work_raw,testing_raw,abuse_emotional_raw,domestic_violence_raw,military_raw,school_raw,election_raw,homeless_raw,homicide_raw,medication_raw,psychiatric_hospitalization_raw,therapist_psychiatrist_raw,sexual_assault_raw,suicidal_desire_raw,suicidal_intent_raw,suicidal_capability_raw,suicidal_timeframe_raw,active_rescue_raw,mandatory_report_raw,Convo_length_min_MEAN,Convo_length_min_MEDIAN,Convo_length_min_MIN,Convo_length_min_MAX,convo,NumConvos_MEAN,NumConvos_MEDIAN,NumConvos_MIN,NumConvos_MAX,FirstToLastConvoMin_MEAN,FirstToLastConvoMin_MEDIAN,FirstToLastConvoMin_MIN,FirstToLastConvoMin_MAX,FirstToLastConvoHours_MEAN,FirstToLastConvoHours_MEDIAN,FirstToLastConvoHours_MIN,FirstToLastConvoHours_MAX,FirstToLastConvoDays_MEAN,FirstToLastConvoDays_MEDIAN,FirstToLastConvoDays_MIN,FirstToLastConvoDays_MAX,actor_meanlength_min,NumIssues_MEAN,NumIssues_MEDIAN,NumIssues_MIN,NumIssues_MAX,abuse_emotional_EVER_SUM,abuse_physical_EVER_SUM,abuse_sexual_EVER_SUM,anxiety_EVER_SUM,bereavement_EVER_SUM,bully_EVER_SUM,depressed_EVER_SUM,domestic_violence_EVER_SUM,eating_EVER_SUM,election_EVER_SUM,family_EVER_SUM,financial_EVER_SUM,friend_EVER_SUM,gender_lgbtq_EVER_SUM,homeless_EVER_SUM,homicide_EVER_SUM,isolated_EVER_SUM,medical_EVER_SUM,medication_EVER_SUM,mental_EVER_SUM,military_EVER_SUM,other_EVER_SUM,psychiatric_hospitalization_EVER_SUM,relationship_EVER_SUM,school_EVER_SUM,self_harm_EVER_SUM,sexual_assault_EVER_SUM,stress_EVER_SUM,substance_abuse_EVER_SUM,suicidal_capability_EVER_SUM,suicidal_desire_EVER_SUM,suicidal_intent_EVER_SUM,suicidal_thoughts_EVER_SUM,suicidal_timeframe_EVER_SUM,therapist_psychiatrist_EVER_SUM,work_EVER_SUM,UndupNumIssues_MEAN,UndupNumIssues_MEDIAN,UndupNumIssues_MIN,UndupNumIssues_MAX,Stigma_MEAN,Stigma_MEDIAN,Stigma_MIN,Stigma_MAX
10040,2,1,2,2,3,4,2,0,0,6,1,0,2,1,5,8,7,0,0,1,2,2,0,2,2,1,0,0,3,2,1,0,0,2,0,2,0,0,1,1,1,4,8,2,1,3,3,2,2,3,1,0,2,1,4,0,0,0,5,0,1,2,1,1,3,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,50.9349206334069,46.4166666666667,7.83333330154419,107.000000063578,23,2.04347826086957,2,1,4,211662.630769226,212034.766666603,54.4166666666667,405418.366666698,3527.71051282043,3533.91277777672,.906944444444444,6756.97277777831,146.987938034185,147.246365740697,.0377893518518519,281.54053240743,52.2840909076459,1.56521739130435,1,0,6,0,5,2,8,0,0,3,0,0,0,7,1,0,2,0,0,2,3,0,2,0,4,0,6,0,1,0,5,0,0,2,1,4,0,0,1,2.56521739130435,2,0,6,2.41176470588235,3,1,5
10041,7,5,6,6,5,4,2,1,2,4,2,3,0,1,1,14,31,2,2,3,6,3,3,4,1,0,1,0,0,0,2,3,2,1,2,1,3,2,0,1,5,9,4,6,10,7,6,5,18,7,4,4,0,1,8,0,2,0,8,1,1,6,2,4,6,8,0,1,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,6,2,2,0,0,0,51.3851449240809,47.0166666507721,6.63333333333333,101.983333333333,47,5.95744680851064,3,1,15,125839.948850562,194364.983333302,29.2833333333333,194364.983333302,2097.33248084269,3239.41638888836,.488055555555556,3239.41638888836,87.3888533684455,134.975682870348,.0203356481481481,134.975682870348,51.0708333295324,1.93617021276596,2,0,6,0,0,1,26,0,2,27,0,0,0,24,2,1,1,0,0,21,15,0,15,0,17,0,22,3,7,0,26,0,3,7,3,8,0,0,5,5.02127659574468,4,0,9,2.66666666666667,3,1,5
10044,5,3,5,2,2,3,26,21,12,3,1,3,1,56,4,12,13,8,3,6,3,4,1,4,0,0,0,0,0,0,1,3,7,6,8,1,5,5,8,3,10,5,9,10,14,18,9,21,46,34,5,2,0,0,17,1,1,4,16,9,1,21,2,5,0,15,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,69.7556338001305,71.6666666984558,9.35,113.033333333333,86,45.3837209302326,57,1,57,1052176.91707318,1020942.1,1020942.1,1123392.30000003,17536.2819512197,17015.7016666667,17015.7016666667,18723.2050000005,730.678414634152,708.987569444444,708.987569444444,780.133541666689,71.3213678738075,2.16279069767442,2,0,9,0,0,0,82,1,57,82,0,25,0,83,25,82,1,0,0,82,57,0,25,0,82,0,0,0,82,0,82,0,0,83,0,83,0,0,0,11.7906976744186,12,0,13,2,1,1,5
10045,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,47.4666666666667,47.4666666666667,12.7666666984558,82.1666666348775,2,1,1,1,1, , , , , , , , , , , , ,47.4666666666667,2.5,2.5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.5,2.5,2,3,1,1,1,1
10060,84,110,94,81,93,119,202,51,66,76,91,76,22,66,156,402,497,74,85,75,87,89,46,49,36,18,21,16,10,15,27,30,39,43,36,50,49,47,56,75,70,171,166,165,172,158,169,142,287,235,80,46,8,19,196,22,25,28,203,112,16,119,28,85,230,205,18,25,50,75,30,34,20,12,3,66,8,6,1,7,3,8,3,180,61,41,21,6,3,48.5968200703709,45.6333333333333,.749999968210856,115.9,1143,5.09273840769904,2,1,34,355457.933128831,210314.15,4.59999996821086,2017087.91666667,5924.29888548051,3505.23583333333,.0766666661368476,33618.1319444444,246.845786895022,146.051493055556,.00319444442236865,1400.75549768519,49.2099857658939,2.15310586176728,2,0,12,35,18,46,467,50,87,502,32,92,9,385,69,305,63,12,10,315,65,21,124,7,267,6,388,184,197,4,467,53,130,335,167,392,59,25,88,4.79090113735783,3,0,16,2.5356783919598,3,1,5
10069,0,2,0,7,5,6,4,4,0,1,4,3,0,0,6,21,9,3,5,1,2,2,2,3,0,0,0,0,1,0,0,1,2,2,3,1,2,1,1,3,1,4,7,2,7,7,4,5,13,9,2,0,1,0,5,1,0,1,5,2,0,3,0,5,7,6,1,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,8,4,1,0,0,0,53.6734375019868,46.3333333492279,6.75,113.650000031789,36,4.22222222222222,3,1,10,130925.286956496,126134.733333302,213.333333301544,361351.083333302,2182.08811594159,2102.24555555503,3.55555555502574,6022.51805555503,90.9203381642329,87.5935648147927,.148148148126072,250.938252314793,54.6942810479332,2.13888888888889,2,0,7,0,10,0,12,1,0,22,0,4,0,6,0,2,0,0,0,14,0,0,10,0,14,0,9,4,10,1,16,1,10,12,11,14,0,0,0,5.08333333333333,3.5,0,12,2.56666666666667,3,1,5
10075,0,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,5,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,2,1,0,2,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,63.6809523764111,54.2166666348775,32.7166666666667,113.266666603088,7,1.57142857142857,2,1,2,63769.2166666826,63769.2166666826,31058.2166666985,96480.2166666667,1062.82027777804,1062.82027777804,517.636944444974,1608.00361111111,44.2841782407518,44.2841782407518,21.5682060185406,67.000150462963,63.6809523764111,2,2,1,4,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,3,4,1,5,2.71428571428571,3,1,5
10090,1,0,0,1,1,0,3,1,1,1,0,0,0,1,1,4,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,1,2,2,0,1,0,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,1,1,0,50.2395833333333,44.9416666825612,33.3,71.0500000317891,9,1.66666666666667,1,1,3,7778.04999996821,7778.04999996821,7778.04999996821,7778.04999996821,129.634166666137,129.634166666137,129.634166666137,129.634166666137,5.40142361108904,5.40142361108904,5.40142361108904,5.40142361108904,50.2395833333333,3,2,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,4,4,4,4,3,0,1,3.55555555555556,2,0,7,2,2,1,3
10106,8,9,11,11,9,6,14,1,2,3,6,8,0,2,25,36,25,8,5,8,9,4,6,2,0,1,1,1,1,1,2,3,3,2,6,2,3,0,4,8,8,10,18,15,14,10,12,9,25,13,9,2,1,2,22,0,3,2,22,8,0,6,1,6,11,17,0,3,7,4,0,1,1,0,0,9,0,0,0,0,0,0,1,9,7,6,0,0,0,52.5136363578565,48.9500000317891,6.28333330154419,101.033333301544,88,7.29545454545455,3,1,20,494083.028494623,647043.916666667,39.6999999682109,963561.200000032,8234.71714157704,10784.0652777778,.661666666136848,16059.3533333339,343.113214232377,449.336053240741,.0275694444223686,669.139722222244,53.73430058906,2.17045454545455,2,0,8,20,20,23,55,0,4,53,0,11,0,52,23,38,0,0,0,35,1,0,36,0,32,0,20,37,39,20,45,0,19,40,39,43,0,0,0,8.01136363636364,4,0,18,2.60493827160494,3,1,5
10107,3,12,6,4,5,9,3,3,3,4,3,3,0,6,9,26,17,4,4,8,4,5,2,3,2,0,0,0,0,1,4,2,1,1,3,1,2,1,4,2,4,10,9,6,7,11,6,9,9,9,6,2,4,0,8,6,1,1,8,12,0,7,1,4,12,12,2,1,1,2,4,2,1,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,54.5058641987082,46.3250000158946,19.2166666666667,110.1,58,2.6551724137931,1,1,7,150200.419333331,171752.483333333,39.65,463847.116666635,2503.34032222218,2862.54138888889,.660833333333333,7730.78527777725,104.305846759257,119.27255787037,.0275347222222222,322.116053240719,55.1632341291412,2.03448275862069,1,0,12,1,4,0,14,10,1,16,1,1,0,17,1,24,0,0,0,18,1,0,1,0,6,0,26,4,19,0,19,4,0,11,0,15,0,0,5,3.77586206896552,3,0,12,2.61224489795918,3,1,5
10110,6,14,6,17,12,14,22,7,11,11,9,11,0,10,44,50,36,6,6,14,4,14,3,6,2,3,2,1,0,2,4,5,5,6,5,6,8,5,9,17,7,21,23,20,25,24,10,17,47,19,9,6,0,0,33,2,5,6,20,19,1,19,4,14,22,31,1,2,2,8,3,4,1,1,1,8,1,0,0,1,2,0,0,14,7,4,2,0,0,50.2426388859749,44.8166666666667,5.28333333333333,111.450000031789,140,8.72857142857143,2,1,32,606368.026712329,726994.8,51.5666666348775,1078769.13333333,10106.1337785388,12116.58,.859444443914625,17979.4855555556,421.088907439118,504.8575,.0358101851631094,749.145231481481,52.5843025821628,2.15,2,0,10,1,0,0,61,2,12,69,1,36,1,57,2,59,32,0,0,53,35,2,33,4,48,34,59,43,12,0,65,1,8,17,11,27,5,0,7,5.69285714285714,3,0,14,2.69911504424779,3,1,5
10118,1,1,1,1,1,1,0,0,0,1,1,1,0,0,2,4,3,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,2,3,0,3,2,1,0,0,0,4,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.020370359774,45.0999999682109,18.7499999364217,97.1999999682109,9,3.77777777777778,6,1,6,433862.116666667,433862.116666667,433862.116666667,433862.116666667,7231.03527777778,7231.03527777778,7231.03527777778,7231.03527777778,301.293136574074,301.293136574074,301.293136574074,301.293136574074,59.9237654244458,1.77777777777778,2,1,3,0,0,0,5,0,6,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,5,1,0,0,0,2,0,0,0,4.66666666666667,7,1,7,2.22222222222222,2,1,5
10119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,1,1,1,1,1, , , , , , , , , , , , ,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3
10121,0,0,0,5,3,0,0,1,0,1,0,0,0,9,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,2,1,1,1,2,1,3,3,0,0,0,0,2,0,0,0,4,1,0,2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0785714285714,52.4000000317891,27.4166666984558,109.900000031789,10,10,10,10,10,1540549.38333333,1540549.38333333,1540549.38333333,1540549.38333333,25675.8230555556,25675.8230555556,25675.8230555556,25675.8230555556,1069.82596064815,1069.82596064815,1069.82596064815,1069.82596064815,60.0785714285714,1.9,.5,0,6,0,0,0,10,0,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,8,8,8,8,2.33333333333333,2,1,5
10128,12,38,33,19,23,38,29,11,13,17,32,37,0,30,69,100,103,20,29,17,29,21,16,15,3,7,3,4,4,6,10,5,7,11,13,14,18,10,13,16,11,61,45,40,41,35,42,38,84,64,21,10,3,10,55,8,7,5,66,35,7,25,11,31,63,48,3,10,7,16,8,5,6,2,0,19,1,3,0,0,0,3,1,50,19,10,3,2,0,51.3876100646924,49.6,6.18333330154419,110.550000031789,302,3.95695364238411,2,1,15,256973.742549011,117077.199999968,15.1166666666667,1087123.2833333,4282.89570915019,1951.28666666614,.251944444444444,18118.7213888884,178.453987881258,81.303611111089,.0104976851851852,754.946724537015,50.993929747447,2.27814569536424,2,0,10,18,5,18,137,19,12,149,8,18,1,131,21,65,16,3,0,76,20,0,16,0,84,0,105,49,47,1,126,8,26,81,38,104,6,5,16,4.7317880794702,4,0,13,2.55970149253731,3,1,5
10152,1,0,3,1,3,0,0,0,0,2,0,1,0,0,1,8,2,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,2,2,1,2,1,3,2,0,1,0,0,6,0,1,0,1,4,0,1,0,2,0,7,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,49.0981481481482,50.7166666666667,15.6,79.5666666666667,11,3.90909090909091,6,1,6,137614.633333341,183470.316666667,47.5833333651225,183470.316666667,2293.57722222235,3057.83861111111,.793055556085375,3057.83861111111,95.5657175925981,127.40994212963,.0330439815035573,127.40994212963,50.7151515165965,2.90909090909091,3,0,6,0,0,0,8,0,2,7,0,0,0,1,1,9,0,0,0,1,0,0,6,0,8,0,0,3,0,0,9,0,0,6,0,6,0,0,0,6.09090909090909,8,1,8,2.6,3,1,5
10154,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,5,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,2,1,1,4,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,1,1,60.3833333424159,72.6999999682109,20.1166666666667,102.516666698456,7,1.28571428571429,1,1,2,57886.9833333651,57886.9833333651,57886.9833333651,57886.9833333651,964.783055556085,964.783055556085,964.783055556085,964.783055556085,40.1992939815036,40.1992939815036,40.1992939815036,40.1992939815036,60.3833333424159,3.42857142857143,3,1,8,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,5,4,5,2,0,0,4.28571428571429,4,1,8,1.85714285714286,1,1,4
10155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7333333333333,71.7333333333333,71.7333333333333,71.7333333333333,1,1,1,1,1, , , , , , , , , , , , ,71.7333333333333,3,3,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
10158,2,10,6,1,1,0,7,0,3,3,8,4,0,2,8,18,17,4,3,4,3,3,3,2,1,0,0,1,2,0,1,3,0,0,0,1,2,3,2,4,3,9,6,8,3,5,9,5,10,10,4,1,0,1,7,0,1,0,8,4,1,0,0,1,15,7,3,0,5,4,0,3,2,1,0,1,1,1,0,0,0,0,0,6,5,4,1,1,1,49.3544715485922,47.75,6.43333333333333,111.866666698456,45,3.08888888888889,2,1,9,300711.945333321,158813.85,86.6333333651225,630500.15,5011.86575555534,2646.8975,1.44388888941871,10508.3358333333,208.827739814806,110.287395833333,.0601620370591128,437.847326388889,50.1106601758437,2.2,2,0,8,10,0,1,16,0,1,20,1,0,1,8,0,4,1,1,0,0,0,0,7,0,1,0,20,9,5,0,14,5,6,8,8,11,2,0,0,3.55555555555556,3,0,8,2.4047619047619,2.5,1,5
10161,9,9,10,13,13,8,9,4,3,2,8,4,0,4,25,31,32,14,10,5,9,4,2,4,4,1,1,0,1,3,0,1,3,3,5,2,2,4,5,2,7,17,16,10,8,16,14,11,27,18,10,2,1,2,15,2,3,2,28,9,0,8,3,8,14,18,3,2,4,7,1,0,2,0,0,7,0,1,0,1,0,0,0,15,4,3,1,0,0,53.3873015857879,49.3916666825612,1.55,115.283333333333,92,2.8804347826087,2,1,8,224854.106845234,50331.6166666985,28.1,770314.883333302,3747.56844742057,838.860277778308,.468333333333333,12838.5813888884,156.14868530919,34.9525115740961,.0195138888888889,534.940891203682,53.8192571769791,2.30434782608696,2,0,7,5,1,6,35,10,7,48,0,5,0,55,4,25,0,3,0,20,8,4,9,0,27,0,29,16,15,0,43,4,5,19,6,26,1,0,1,4.75,5,0,11,2.375,3,1,5
10162,0,1,3,0,1,1,2,0,0,0,0,0,0,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,3,0,0,2,2,1,3,1,2,1,0,0,2,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8812500039736,51.0083333174388,4.96666666666667,72.9333333651225,8,2,2,1,3,86829.4966666667,126432.516666667,27424.9666666667,126432.516666667,1447.15827777778,2107.20861111111,457.082777777778,2107.20861111111,60.2982615740741,87.8003587962963,19.0451157407407,87.8003587962963,47.8812500039736,1.875,1,0,7,0,0,0,2,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,2,0,0,0,2.75,2,0,7,2.875,3,1,5
10165,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,84.4166666454739,99.5333333015442,49.1999999682109,104.516666666667,3,3,3,3,3,1633.41666673024,1633.41666673024,1633.41666673024,1633.41666673024,27.2236111121708,27.2236111121708,27.2236111121708,27.2236111121708,1.13431712967378,1.13431712967378,1.13431712967378,1.13431712967378,84.4166666454739,3,1,1,7,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,9,9,9,9,3,3,1,5
10168,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2,0,3,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,1,0,1,0,59.1476190567017,58.9666666666667,23.6500000317891,88.1000000635783,7,1.28571428571429,1,1,2,1744.35000003179,1744.35000003179,1744.35000003179,1744.35000003179,29.0725000005298,29.0725000005298,29.0725000005298,29.0725000005298,1.21135416668874,1.21135416668874,1.21135416668874,1.21135416668874,59.1476190567017,2.71428571428571,3,0,6,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,3,2,4,0,1,0,3.14285714285714,4,0,6,2.42857142857143,1,1,5
10172,114,93,106,112,114,149,151,116,91,83,113,103,13,65,252,527,488,94,103,123,97,98,71,50,26,23,15,21,18,32,40,33,42,51,55,53,56,55,56,68,65,201,198,195,195,201,178,177,394,320,121,58,7,26,257,20,19,34,245,116,34,128,51,121,248,230,30,34,66,83,44,28,32,9,5,64,7,6,1,15,7,16,6,268,102,71,17,14,8,49.2727285388854,46.8749999841054,1.39999996821086,115.233333365122,1345,9.33828996282528,2,1,73,310272.048585863,238729.733333365,6.76666669845581,1811686.66666667,5171.20080976436,3978.82888888942,.112777778307597,30194.7777777778,215.466700406848,165.784537037059,.00469907409614987,1258.11574074074,49.9770612449084,2.35762081784387,2,0,13,114,82,72,624,68,131,744,49,178,11,582,147,415,166,9,1,441,202,76,297,7,423,57,490,188,333,22,586,60,317,515,345,582,101,69,161,6.44237918215613,4,0,19,2.39847715736041,3,1,5
10174,2,4,5,3,2,1,1,2,1,1,0,0,1,4,1,8,8,4,2,0,0,0,0,1,1,0,0,0,1,0,0,2,1,2,3,1,0,0,3,1,0,3,4,5,3,4,1,2,4,4,1,3,0,0,5,1,0,0,1,2,0,3,1,3,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,1,39.1708333349228,35.6416666507721,3.41666673024495,86.15,22,4.68181818181818,4,1,8,896653.224561429,283472.166666698,138149.333333365,1799683.33333337,14944.2204093571,4724.53611111164,2302.48888888942,29994.7222222228,622.675850389881,196.855671296318,95.9370370370591,1249.78009259261,39.2517586600213,2.04545454545455,1,0,7,0,0,0,15,3,0,15,0,0,0,4,0,5,0,0,0,11,11,3,11,0,10,0,17,0,2,0,15,0,4,15,4,15,0,0,0,7.27272727272727,9,1,13,2.14285714285714,2,1,5
10175,1,1,0,0,1,2,0,0,0,0,0,1,0,2,0,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,3,2,0,0,0,1,1,0,0,0,1,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52.7888888835907,52.0166666507721,12.1499999682109,92.5000000317891,6,1.33333333333333,1,1,2,135506.533333333,135506.533333333,135506.533333333,135506.533333333,2258.44222222222,2258.44222222222,2258.44222222222,2258.44222222222,94.1017592592593,94.1017592592593,94.1017592592593,94.1017592592593,52.7888888835907,2.66666666666667,2,0,6,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,0,0,1,0,2,0,1,0,3,3,0,6,2.33333333333333,2,1,5
10178,7,4,3,2,10,1,2,1,1,0,0,3,0,8,4,16,6,2,3,0,1,3,5,1,2,1,1,0,0,0,1,1,2,0,3,3,2,1,0,2,0,7,5,6,2,2,5,7,11,7,2,1,4,0,6,0,0,0,2,1,0,3,1,3,15,7,0,0,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,4,2,1,0,0,0,52.3722222158644,51.0666666666667,15.3833333015442,104.35,34,9.32352941176471,10,1,17,1297937.96400002,1611091.50000003,2512.33333326976,1611091.50000003,21632.2994000003,26851.5250000005,41.8722222211626,26851.5250000005,901.345808333345,1118.81354166669,1.74467592588177,1118.81354166669,52.1035013962193,2.20588235294118,2,0,5,0,19,0,22,0,0,22,0,1,0,4,0,2,0,1,0,21,3,0,1,0,18,0,27,18,18,0,25,0,17,18,17,19,0,0,2,8.08823529411765,9,1,13,2.32258064516129,3,1,5
10199,2,2,2,0,1,4,1,1,2,12,18,9,1,0,30,15,8,4,3,6,9,6,3,0,1,0,1,0,3,3,1,0,3,1,1,2,1,3,0,3,0,5,9,6,8,8,11,7,20,26,2,0,0,0,11,0,0,0,6,2,0,7,1,1,4,9,0,2,7,8,2,0,0,0,0,1,0,0,0,0,0,0,0,24,9,6,6,2,2,45.3283688004135,36.3666666666667,7.60000003178914,108.233333365122,54,17.2222222222222,29,1,29,193335.826595748,92397.4333333333,30567.7500000318,1177857.43333337,3222.26377659579,1539.95722222222,509.46250000053,19630.9572222228,134.260990691491,64.1648842592593,21.2276041666887,817.956550925948,45.2545357008871,2.7037037037037,2,0,9,0,0,0,16,0,0,46,0,0,0,37,30,31,0,0,0,33,7,0,34,0,29,0,41,2,7,0,16,0,29,46,29,46,29,0,29,9.94444444444444,14,0,14,1.95918367346939,1,1,5
10265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40000003178914,8.40000003178914,8.40000003178914,8.40000003178914,1,1,1,1,1, , , , , , , , , , , , ,8.40000003178914,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3
